Meter No.,IP ,Keys 
CRYT3152287,2405:0203:c3f9:C079:0000:0000:0000:0010,123
CRYT3038180,2405:0203:c3f4:65B6:0000:0000:0000:0010,123
CRYT3037763,2405:0203:c3f4:7CDE:0000:0000:0000:0010,123
CRYT3015107,2405:0203:c3f4:4CF8:0000:0000:0000:0010,123
CRYT3157222,2405:0203:c3f4:F314:0000:0000:0000:0010,123
CRYT3159456,2405:0203:c3f9:B7A8:0000:0000:0000:0010,123
CRYT3160635,2405:0203:c3f9:A44A:0000:0000:0000:0010,123
CRYT3019843,2405:0203:c3f4:8498:0000:0000:0000:0010,123
CRYT3032840,2405:0203:c3f4:AE52:0000:0000:0000:0010,123
CRYT3160371,2405:0203:c3f9:9DD2:0000:0000:0000:0010,123
CRYT3025232,2405:0203:c3f4:4DF5:0000:0000:0000:0010,123
CRYT3351868,2405:0203:c3fa:3D92:0000:0000:0000:0010,123
CRYT3160661,2405:0203:c3f9:99CB:0000:0000:0000:0010,123
CRYT3162084,2405:0203:c3f4:E5F3:0000:0000:0000:0010,123
CRYT3155609,2405:0203:c3f4:EEF4:0000:0000:0000:0010,123
CRYT3159185,2405:0203:c3f9:B49F:0000:0000:0000:0010,123
CRYT3160381,2405:0203:c3f9:A495:0000:0000:0000:0010,123
CRYT3031902,2405:0203:c3f4:B42C:0000:0000:0000:0010,123
CRYT3316245,2405:0203:c3fa:465A:0000:0000:0000:0010,123
CRYT3065709,2405:0203:c3f4:7DAB:0000:0000:0000:0010,123
CRYT3041894,2405:0203:c3f4:A240:0000:0000:0000:0010,123
CRYT3073384,2405:0203:c3f9:8571:0000:0000:0000:0010,123
CRYT3028242,2405:0203:c3f4:54C9:0000:0000:0000:0010,123
CRYT3158008,2405:0203:c3f9:AA3E:0000:0000:0000:0010,123
CRYT3156346,2405:0203:c3f9:AE91:0000:0000:0000:0010,123
CRYT3017425,2405:0203:c3f4:5232:0000:0000:0000:0010,123
CRYT3069197,2405:0203:c3f4:C428:0000:0000:0000:0010,123
CRYT3072137,2405:0203:c3f9:89B7:0000:0000:0000:0010,123
CRYT3070893,2405:0203:c3f4:C6D1:0000:0000:0000:0010,123
CRYT3164286,2405:0203:c3f9:635F:0000:0000:0000:0010,123
CRYT3162449,2405:0203:c3f4:EF0D:0000:0000:0000:0010,123
CRYT3026157,2405:0203:c3f4:39BF:0000:0000:0000:0010,123
CRYT3026716,2405:0203:c3f4:4BFD:0000:0000:0000:0010,123
CRYT3153020,2405:0203:c3f9:998B:0000:0000:0000:0010,123
CRYT3025753,2405:0203:c3f4:4095:0000:0000:0000:0010,123
CRYT3161971,2405:0203:c3f4:E6BC:0000:0000:0000:0010,123
CRYT3074542,2405:0203:c3f9:6EB2:0000:0000:0000:0010,123
CRYT3015083,2405:0203:c3f4:46BC:0000:0000:0000:0010,123
CRYT3037911,2405:0203:c3f4:9926:0000:0000:0000:0010,123
CRYT3150348,2405:0203:c3f9:9FDD:0000:0000:0000:0010,123
CRYT3044305,2405:0203:c3f4:68B5:0000:0000:0000:0010,123
CRYT3066648,2405:0203:c3f4:6886:0000:0000:0000:0010,123
CRYT3150657,2405:0203:c3f9:BF7B:0000:0000:0000:0010,123
CRYT3035013,2405:0203:c3f4:7FEB:0000:0000:0000:0010,123
CRYT3042567,2405:0203:c3f4:A85E:0000:0000:0000:0010,123
CRYT3067887,2405:0203:c3f4:D471:0000:0000:0000:0010,123
CRYT3031389,2405:0203:c3f4:BDF9:0000:0000:0000:0010,123
CRYT3151059,2405:0203:c3f9:BED9:0000:0000:0000:0010,123
CRYT3071380,2405:0203:c3f4:CB97:0000:0000:0000:0010,123
CRYT3073338,2405:0203:c3f9:86AB:0000:0000:0000:0010,123
CRYT3038192,2405:0203:c3f4:98B2:0000:0000:0000:0010,123
CRYT3065666,2405:0203:c3f4:7CEE:0000:0000:0000:0010,123
CRYT3071349,2405:0203:c3f4:CB7F:0000:0000:0000:0010,123
CRYT3043494,2405:0203:c3f4:7889:0000:0000:0000:0010,123
CRYT3017553,2405:0203:c3f4:512F:0000:0000:0000:0010,123
CRYT3033553,2405:0203:c3f4:A17C:0000:0000:0000:0010,123
CRYT3036719,2405:0203:c3f4:6B8A:0000:0000:0000:0010,123
CRYT3159267,2405:0203:c3f9:B468:0000:0000:0000:0010,123
CRYT3031363,2405:0203:c3f4:B272:0000:0000:0000:0010,123
CRYT3413373,2405:0203:c3e1:34B7:0000:0000:0000:0010,123
CRYT3035359,2405:0203:c3f4:82BB:0000:0000:0000:0010,123
CRYT3019562,2405:0203:c3f4:6219:0000:0000:0000:0010,123
CRYT3151089,2405:0203:c3f9:A0CE:0000:0000:0000:0010,123
CRYT3041754,2405:0203:c3f4:A358:0000:0000:0000:0010,123
CRYT3155830,2405:0203:c3f4:E82A:0000:0000:0000:0010,123
CRYT3154154,2405:0203:c3f9:9CCA:0000:0000:0000:0010,123
CRYT3037370,2405:0203:c3f4:73AC:0000:0000:0000:0010,123
CRYT3159259,2405:0203:c3f9:B455:0000:0000:0000:0010,123
CRYT3036619,2405:0203:c3f4:8097:0000:0000:0000:0010,123
CRYT3067420,2405:0203:c3f4:C841:0000:0000:0000:0010,123
CRYT3067646,2405:0203:c3f4:D356:0000:0000:0000:0010,123
CRYT3152202,2405:0203:c3f9:C06C:0000:0000:0000:0010,123
CRYT3159235,2405:0203:c3f9:B48B:0000:0000:0000:0010,123
CRYT3163041,2405:0203:c3f9:AF66:0000:0000:0000:0010,123
CRYT3348553,2405:0203:c3e0:BB32:0000:0000:0000:0010,123
CRYT3073948,2405:0203:c3f9:88E5:0000:0000:0000:0010,123
CRYT3034932,2405:0203:c3f4:9BC7:0000:0000:0000:0010,123
CRYT3162335,2405:0203:c3f4:ED83:0000:0000:0000:0010,123
CRYT3037777,2405:0203:c3f4:7E2E:0000:0000:0000:0010,123
CRYT3036808,2405:0203:c3f4:7ECE:0000:0000:0000:0010,123
CRYT3026320,2405:0203:c3f4:58FF:0000:0000:0000:0010,123
CRYT3032700,2405:0203:c3f4:AE7E:0000:0000:0000:0010,123
CRYT3028432,2405:0203:c3f4:535D:0000:0000:0000:0010,123
CRYT3073036,2405:0203:c3f4:CD7F:0000:0000:0000:0010,123
CRYT3065958,2405:0203:c3f4:6E51:0000:0000:0000:0010,123
CRYT3031056,2405:0203:c3f4:5D33:0000:0000:0000:0010,123
CRYT3034713,2405:0203:c3f4:9C73:0000:0000:0000:0010,123
CRYT3042379,2405:0203:c3f4:A158:0000:0000:0000:0010,123
CRYT3026997,2405:0203:c3f4:404B:0000:0000:0000:0010,123
CRYT3035657,2405:0203:c3f4:7771:0000:0000:0000:0010,123
CRYT3163286,2405:0203:c3f9:ACC0:0000:0000:0000:0010,123
CRYT3016820,2405:0203:c3f4:449A:0000:0000:0000:0010,123
CRYT3155786,2405:0203:c3f4:F699:0000:0000:0000:0010,123
CRYT3164728,2405:0203:c3f9:BBFB:0000:0000:0000:0010,123
CRYT3159113,2405:0203:c3f9:B5D0:0000:0000:0000:0010,123
CRYT3027341,2405:0203:c3f4:3EC7:0000:0000:0000:0010,123
CRYT3069393,2405:0203:c3f4:C3C6:0000:0000:0000:0010,123
CRYT3163337,2405:0203:c3f4:E48E:0000:0000:0000:0010,123
CRYT3151020,2405:0203:c3f9:BE95:0000:0000:0000:0010,123
CRYT3042629,2405:0203:c3f4:A988:0000:0000:0000:0010,123
CRYT3153536,2405:0203:c3f9:A500:0000:0000:0000:0010,123
CRYT3074077,2405:0203:c3f9:6D8A:0000:0000:0000:0010,123
CRYT3164499,2405:0203:c3f4:E2B4:0000:0000:0000:0010,123
CRYT3019830,2405:0203:c3f4:6AD3:0000:0000:0000:0010,123
CRYT3155937,2405:0203:c3f4:E745:0000:0000:0000:0010,123
CRYT3016699,2405:0203:c3f4:3A46:0000:0000:0000:0010,123
CRYT3028140,2405:0203:c3f4:4981:0000:0000:0000:0010,123
CRYT3030342,2405:0203:c3f4:B6A5:0000:0000:0000:0010,123
CRYT3152106,2405:0203:c3f9:C18B:0000:0000:0000:0010,123
CRYT3033794,2405:0203:c3f4:B1AE:0000:0000:0000:0010,123
CRYT3072424,2405:0203:c3f9:8653:0000:0000:0000:0010,123
CRYT3154861,2405:0203:c3f4:E8FF:0000:0000:0000:0010,123
CRYT3037125,2405:0203:c3f4:720F:0000:0000:0000:0010,123
CRYT3019497,2405:0203:c3f4:6EAA:0000:0000:0000:0010,123
CRYT3015690,2405:0203:c3f4:5C35:0000:0000:0000:0010,123
CRYT3074637,2405:0203:c3f4:959D:0000:0000:0000:0010,123
CRYT3162241,2405:0203:c3f4:E9F2:0000:0000:0000:0010,123
CRYT3035591,2405:0203:c3f4:7825:0000:0000:0000:0010,123
CRYT3071490,2405:0203:c3f4:CB91:0000:0000:0000:0010,123
CRYT3029900,2405:0203:c3f4:84F5:0000:0000:0000:0010,123
CRYT3164242,2405:0203:c3f9:B776:0000:0000:0000:0010,123
CRYT3154821,2405:0203:c3f4:E8BF:0000:0000:0000:0010,123
CRYT3162638,2405:0203:c3f4:F714:0000:0000:0000:0010,123
CRYT3154139,2405:0203:c3f9:A45A:0000:0000:0000:0010,123
CRYT3164179,2405:0203:c3f4:EB57:0000:0000:0000:0010,123
CRYT3074747,2405:0203:c3f9:8727:0000:0000:0000:0010,123
CRYT3160561,2405:0203:c3f9:9AC9:0000:0000:0000:0010,123
CRYT3152886,2405:0203:c3f4:F143:0000:0000:0000:0010,123
CRYT3065465,2405:0203:c3f4:717A:0000:0000:0000:0010,123
CRYT3019151,2405:0203:c3f4:593E:0000:0000:0000:0010,123
CRYT3160948,2405:0203:c3f4:F4E0:0000:0000:0000:0010,123
CRYT3026156,2405:0203:c3f4:3A0C:0000:0000:0000:0010,123
CRYT3159815,2405:0203:c3f9:B847:0000:0000:0000:0010,123
CRYT3159972,2405:0203:c3f9:B9BB:0000:0000:0000:0010,123
CRYT3151093,2405:0203:c3f9:A0A2:0000:0000:0000:0010,123
CRYT3154345,2405:0203:c3f9:A6D3:0000:0000:0000:0010,123
CRYT3031395,2405:0203:c3f4:BE11:0000:0000:0000:0010,123
CRYT3044658,2405:0203:c3f4:7C8B:0000:0000:0000:0010,123
CRYT3153154,2405:0203:c3f9:A24B:0000:0000:0000:0010,123
CRYT3159215,2405:0203:c3f9:B5AE:0000:0000:0000:0010,123
CRYT3040258,2405:0203:c3f4:BA4A:0000:0000:0000:0010,123
CRYT3066373,2405:0203:c3f4:644D:0000:0000:0000:0010,123
CRYT3017117,2405:0203:c3f4:4D47:0000:0000:0000:0010,123
CRYT3154329,2405:0203:c3f9:A5B3:0000:0000:0000:0010,123
CRYT3071804,2405:0203:c3f4:8CE7:0000:0000:0000:0010,123
CRYT3032819,2405:0203:c3f4:ADD2:0000:0000:0000:0010,123
CRYT3150641,2405:0203:c3f9:676F:0000:0000:0000:0010,123
CRYT3163542,2405:0203:c3f9:AB6D:0000:0000:0000:0010,123
CRYT3018907,2405:0203:c3f4:6294:0000:0000:0000:0010,123
CRYT3069037,2405:0203:c3f4:CE43:0000:0000:0000:0010,123
CRYT3067436,2405:0203:c3f4:C842:0000:0000:0000:0010,123
CRYT3156397,2405:0203:c3f9:A95F:0000:0000:0000:0010,123
CRYT3027788,2405:0203:c3f4:4A1E:0000:0000:0000:0010,123
CRYT3043262,2405:0203:c3f4:936B:0000:0000:0000:0010,123
CRYT3069302,2405:0203:c3f4:C518:0000:0000:0000:0010,123
CRYT3065117,2405:0203:c3f4:7F41:0000:0000:0000:0010,123
CRYT3151980,2405:0203:c3f9:660E:0000:0000:0000:0010,123
CRYT3160126,2405:0203:c3f9:9B99:0000:0000:0000:0010,123
CRYT3032073,2405:0203:c3f4:B3F4:0000:0000:0000:0010,123
CRYT3025631,2405:0203:c3f4:408B:0000:0000:0000:0010,123
CRYT3067425,2405:0203:c3f4:C82A:0000:0000:0000:0010,123
CRYT3347095,2405:0203:c3fa:14BB:0000:0000:0000:0010,123
CRYT3065116,2405:0203:c3f4:7F50:0000:0000:0000:0010,123
CRYT3073207,2405:0203:c3f4:C38F:0000:0000:0000:0010,123
CRYT3033690,2405:0203:c3f4:9E43:0000:0000:0000:0010,123
CRYT3163471,2405:0203:c3f9:AA54:0000:0000:0000:0010,123
CRYT3155749,2405:0203:c3f4:F5BF:0000:0000:0000:0010,123
CRYT3155919,2405:0203:c3f4:E69E:0000:0000:0000:0010,123
CRYT3153300,2405:0203:c3f9:9EA1:0000:0000:0000:0010,123
CRYT3032402,2405:0203:c3f4:B0D6:0000:0000:0000:0010,123
CRYT3027990,2405:0203:c3f4:47F5:0000:0000:0000:0010,123
CRYT3380328,2405:0203:c3f9:1B2E:0000:0000:0000:0010,123
CRYT3160226,2405:0203:c3f9:A529:0000:0000:0000:0010,123
CRYT3019028,2405:0203:c3f4:5810:0000:0000:0000:0010,123
CRYT3163466,2405:0203:c3f9:AA4B:0000:0000:0000:0010,123
CRYT3070450,2405:0203:c3f9:887B:0000:0000:0000:0010,123
CRYT3071147,2405:0203:c3f4:C6BB:0000:0000:0000:0010,123
CRYT3157654,2405:0203:c3f4:F7C3:0000:0000:0000:0010,123
CRYT3163808,2405:0203:c3f9:B97B:0000:0000:0000:0010,123
CRYT3162726,2405:0203:c3f4:F42D:0000:0000:0000:0010,123
CRYT3026809,2405:0203:c3f4:4944:0000:0000:0000:0010,123
CRYT3161832,2405:0203:c3f4:EAAE:0000:0000:0000:0010,123
CRYT3163245,2405:0203:c3f9:AD22:0000:0000:0000:0010,123
CRYT3365548,2405:0203:c3e0:EB44:0000:0000:0000:0010,123
CRYT3035779,2405:0203:c3f4:77F2:0000:0000:0000:0010,123
CRYT3152307,2405:0203:c3f9:A235:0000:0000:0000:0010,123
CRYT3159834,2405:0203:c3f9:B7AB:0000:0000:0000:0010,123
CRYT3068565,2405:0203:c3f4:CFE0:0000:0000:0000:0010,123
CRYT3068272,2405:0203:c3f4:CF98:0000:0000:0000:0010,123
CRYT3044777,2405:0203:c3f4:675A:0000:0000:0000:0010,123
CRYT3039140,2405:0203:c3f4:6DED:0000:0000:0000:0010,123
CRYT3032828,2405:0203:c3f4:AE84:0000:0000:0000:0010,123
CRYT3037868,2405:0203:c3f4:7912:0000:0000:0000:0010,123
CRYT3039962,2405:0203:c3f4:CB04:0000:0000:0000:0010,123
CRYT3039047,2405:0203:c3f4:6D1D:0000:0000:0000:0010,123
CRYT3072238,2405:0203:c3f4:8D38:0000:0000:0000:0010,123
CRYT3016241,2405:0203:c3f4:3F82:0000:0000:0000:0010,123
CRYT3026765,2405:0203:c3f4:4C02:0000:0000:0000:0010,123
CRYT3067630,2405:0203:c3f4:D3FE:0000:0000:0000:0010,123
CRYT3071812,2405:0203:c3f4:8D1A:0000:0000:0000:0010,123
CRYT3034609,2405:0203:c3f4:9D2A:0000:0000:0000:0010,123
CRYT3152722,2405:0203:c3f4:F58C:0000:0000:0000:0010,123
CRYT3161479,2405:0203:c3f9:A346:0000:0000:0000:0010,123
CRYT3163156,2405:0203:c3f9:B1B9:0000:0000:0000:0010,123
CRYT3154031,2405:0203:c3f4:F1C4:0000:0000:0000:0010,123
CRYT3156334,2405:0203:c3f9:AEB3:0000:0000:0000:0010,123
CRYT3015654,2405:0203:c3f4:54FE:0000:0000:0000:0010,123
CRYT3019588,2405:0203:c3f4:83F6:0000:0000:0000:0010,123
CRYT3016300,2405:0203:c3f4:3F57:0000:0000:0000:0010,123
CRYT3017858,2405:0203:c3f4:56FB:0000:0000:0000:0010,123
CRYT3029888,2405:0203:c3f4:6084:0000:0000:0000:0010,123
CRYT3068145,2405:0203:c3f4:D0CC:0000:0000:0000:0010,123
CRYT3070491,2405:0203:c3f4:C892:0000:0000:0000:0010,123
CRYT3161883,2405:0203:c3f4:E94A:0000:0000:0000:0010,123
CRYT3028723,2405:0203:c3f4:58D8:0000:0000:0000:0010,123
CRYT3158739,2405:0203:c3f4:EBD5:0000:0000:0000:0010,123
CRYT3034093,2405:0203:c3f4:A8C8:0000:0000:0000:0010,123
CRYT3032712,2405:0203:c3f4:B16F:0000:0000:0000:0010,123
CRYT3027829,2405:0203:c3f4:4A1C:0000:0000:0000:0010,123
CRYT3027102,2405:0203:c3f4:4C5E:0000:0000:0000:0010,123
CRYT3027544,2405:0203:c3f4:4B0E:0000:0000:0000:0010,123
CRYT3030839,2405:0203:c3f4:B946:0000:0000:0000:0010,123
CRYT3041278,2405:0203:c3f4:B43C:0000:0000:0000:0010,123
CRYT3151983,2405:0203:c3f9:C127:0000:0000:0000:0010,123
CRYT3375820,2405:0203:c3f9:D0F0:0000:0000:0000:0010,123
CRYT3032154,2405:0203:c3f4:A746:0000:0000:0000:0010,123
CRYT3152136,2405:0203:c3f9:C132:0000:0000:0000:0010,123
CRYT3038426,2405:0203:c3f4:6E0E:0000:0000:0000:0010,123
CRYT3037158,2405:0203:c3f4:7AAA:0000:0000:0000:0010,123
CRYT3070084,2405:0203:c3f4:8124:0000:0000:0000:0010,123
CRYT3073727,2405:0203:c3f9:854D:0000:0000:0000:0010,123
CRYT3073041,2405:0203:c3f4:CD7A:0000:0000:0000:0010,123
CRYT3028873,2405:0203:c3f4:5FA2:0000:0000:0000:0010,123
CRYT3155940,2405:0203:c3f4:E513:0000:0000:0000:0010,123
CRYT3162018,2405:0203:c3f4:E7F5:0000:0000:0000:0010,123
CRYT3163924,2405:0203:c3f9:ABD8:0000:0000:0000:0010,123
CRYT3157742,2405:0203:c3f4:E51E:0000:0000:0000:0010,123
CRYT3161577,2405:0203:c3f9:A6E8:0000:0000:0000:0010,123
CRYT3041564,2405:0203:c3f4:A5E8:0000:0000:0000:0010,123
CRYT3032890,2405:0203:c3f4:AE56:0000:0000:0000:0010,123
CRYT3037059,2405:0203:c3f4:7B7D:0000:0000:0000:0010,123
CRYT3065431,2405:0203:c3f4:7E48:0000:0000:0000:0010,123
CRYT3072297,2405:0203:c3f9:89F2:0000:0000:0000:0010,123
CRYT3037412,2405:0203:c3f4:758F:0000:0000:0000:0010,123
CRYT3161322,2405:0203:c3f9:9B0A:0000:0000:0000:0010,123
CRYT3156182,2405:0203:c3f4:E703:0000:0000:0000:0010,123
CRYT3025883,2405:0203:c3f4:3C21:0000:0000:0000:0010,123
CRYT3033871,2405:0203:c3f4:9E40:0000:0000:0000:0010,123
CRYT3074361,2405:0203:c3f9:7044:0000:0000:0000:0010,123
CRYT3032443,2405:0203:c3f4:A326:0000:0000:0000:0010,123
CRYT3070551,2405:0203:c3f4:CC02:0000:0000:0000:0010,123
CRYT3032079,2405:0203:c3f4:B3C6:0000:0000:0000:0010,123
CRYT3065418,2405:0203:c3f4:7E41:0000:0000:0000:0010,123
CRYT3153038,2405:0203:c3f4:F15F:0000:0000:0000:0010,123
CRYT3041514,2405:0203:c3f4:A491:0000:0000:0000:0010,123
CRYT3164025,2405:0203:c3f9:B683:0000:0000:0000:0010,123
CRYT3164564,2405:0203:c3f4:E28A:0000:0000:0000:0010,123
CRYT3327708,2405:0203:c3fa:CF55:0000:0000:0000:0010,123
CRYT3069308,2405:0203:c3f4:C514:0000:0000:0000:0010,123
CRYT3015134,2405:0203:c3f4:469B:0000:0000:0000:0010,123
CRYT3042769,2405:0203:c3f4:AAB0:0000:0000:0000:0010,123
CRYT3158138,2405:0203:c3f9:B730:0000:0000:0000:0010,123
CRYT3153253,2405:0203:c3f9:9ED8:0000:0000:0000:0010,123
CRYT3040936,2405:0203:c3f4:B1E3:0000:0000:0000:0010,123
CRYT3025756,2405:0203:c3f4:407C:0000:0000:0000:0010,123
CRYT3162245,2405:0203:c3f4:E9AF:0000:0000:0000:0010,123
CRYT3040207,2405:0203:c3f4:BA62:0000:0000:0000:0010,123
CRYT3154767,2405:0203:c3f4:E9A7:0000:0000:0000:0010,123
CRYT3074117,2405:0203:c3f9:707C:0000:0000:0000:0010,123
CRYT3030230,2405:0203:c3f4:B5C7:0000:0000:0000:0010,123
CRYT3159452,2405:0203:c3f9:B8B5:0000:0000:0000:0010,123
CRYT3068993,2405:0203:c3f4:CE5A:0000:0000:0000:0010,123
CRYT3068725,2405:0203:c3f4:CF3F:0000:0000:0000:0010,123
CRYT3016480,2405:0203:c3f4:4532:0000:0000:0000:0010,123
CRYT3362253,2405:0203:c3fa:C7A5:0000:0000:0000:0010,123
CRYT3017051,2405:0203:c3f4:4706:0000:0000:0000:0010,123
CRYT3159914,2405:0203:c3f9:B539:0000:0000:0000:0010,123
CRYT3162727,2405:0203:c3f4:EF71:0000:0000:0000:0010,123
CRYT3153358,2405:0203:c3f9:A766:0000:0000:0000:0010,123
CRYT3162786,2405:0203:c3f4:F72C:0000:0000:0000:0010,123
CRYT3163485,2405:0203:c3f9:AD02:0000:0000:0000:0010,123
CRYT3039176,2405:0203:c3f4:6B47:0000:0000:0000:0010,123
CRYT3066216,2405:0203:c3f4:7478:0000:0000:0000:0010,123
CRYT3029815,2405:0203:c3f4:6069:0000:0000:0000:0010,123
CRYT3162959,2405:0203:c3f4:E544:0000:0000:0000:0010,123
CRYT3163766,2405:0203:c3f9:B9F2:0000:0000:0000:0010,123
CRYT3161516,2405:0203:c3f9:A379:0000:0000:0000:0010,123
CRYT3028263,2405:0203:c3f4:54C1:0000:0000:0000:0010,123
CRYT3154907,2405:0203:c3f4:E6AF:0000:0000:0000:0010,123
CRYT3155743,2405:0203:c3f4:F7A6:0000:0000:0000:0010,123
CRYT3071528,2405:0203:c3f9:8B97:0000:0000:0000:0010,123
CRYT3156169,2405:0203:c3f9:AEA0:0000:0000:0000:0010,123
CRYT3072194,2405:0203:c3f4:8CF3:0000:0000:0000:0010,123
CRYT3017261,2405:0203:c3f4:4368:0000:0000:0000:0010,123
CRYT3156846,2405:0203:c3f9:B3E2:0000:0000:0000:0010,123
CRYT3159844,2405:0203:c3f9:B8B7:0000:0000:0000:0010,123
CRYT3038158,2405:0203:c3f4:65CD:0000:0000:0000:0010,123
CRYT3066028,2405:0203:c3f4:97ED:0000:0000:0000:0010,123
CRYT3035437,2405:0203:c3f4:866F:0000:0000:0000:0010,123
CRYT3044353,2405:0203:c3f4:85AD:0000:0000:0000:0010,123
CRYT3039753,2405:0203:c3f4:7493:0000:0000:0000:0010,123
CRYT3157286,2405:0203:c3f4:EADD:0000:0000:0000:0010,123
CRYT3067768,2405:0203:c3f4:D429:0000:0000:0000:0010,123
CRYT3161186,2405:0203:c3f9:9BF6:0000:0000:0000:0010,123
CRYT3015052,2405:0203:c3f4:4423:0000:0000:0000:0010,123
CRYT3067671,2405:0203:c3f4:C815:0000:0000:0000:0010,123
CRYT3157709,2405:0203:c3f9:AF7E:0000:0000:0000:0010,123
CRYT3067564,2405:0203:c3f4:D368:0000:0000:0000:0010,123
CRYT3159037,2405:0203:c3f4:EAE5:0000:0000:0000:0010,123
CRYT3150555,2405:0203:c3f9:6672:0000:0000:0000:0010,123
CRYT3150277,2405:0203:c3f9:A0C8:0000:0000:0000:0010,123
CRYT3162630,2405:0203:c3f4:F6D3:0000:0000:0000:0010,123
CRYT3015500,2405:0203:c3f4:5329:0000:0000:0000:0010,123
CRYT3066010,2405:0203:c3f4:7946:0000:0000:0000:0010,123
CRYT3067954,2405:0203:c3f4:D0F2:0000:0000:0000:0010,123
CRYT3069872,2405:0203:c3f4:C2C6:0000:0000:0000:0010,123
CRYT3150172,2405:0203:c3f9:61CC:0000:0000:0000:0010,123
CRYT3017951,2405:0203:c3f4:5D31:0000:0000:0000:0010,123
CRYT3043182,2405:0203:c3f4:9338:0000:0000:0000:0010,123
CRYT3043579,2405:0203:c3f4:5A81:0000:0000:0000:0010,123
CRYT3069909,2405:0203:c3f4:CDDD:0000:0000:0000:0010,123
CRYT3154217,2405:0203:c3f9:A5E9:0000:0000:0000:0010,123
CRYT3067861,2405:0203:c3f4:C7FA:0000:0000:0000:0010,123
CRYT3154361,2405:0203:c3f9:A7B3:0000:0000:0000:0010,123
CRYT3153815,2405:0203:c3f4:F075:0000:0000:0000:0010,123
CRYT3038427,2405:0203:c3f4:6E5F:0000:0000:0000:0010,123
CRYT3037672,2405:0203:c3f4:7350:0000:0000:0000:0010,123
CRYT3035166,2405:0203:c3f4:7A78:0000:0000:0000:0010,123
CRYT3156267,2405:0203:c3f9:AD8D:0000:0000:0000:0010,123
CRYT3157252,2405:0203:c3f4:F345:0000:0000:0000:0010,123
CRYT3043684,2405:0203:c3f4:7782:0000:0000:0000:0010,123
CRYT3158581,2405:0203:c3f4:EA7F:0000:0000:0000:0010,123
CRYT3153462,2405:0203:c3f9:A4BB:0000:0000:0000:0010,123
CRYT3164540,2405:0203:c3f4:E195:0000:0000:0000:0010,123
CRYT3157470,2405:0203:c3f4:EC8F:0000:0000:0000:0010,123
CRYT3038417,2405:0203:c3f4:6659:0000:0000:0000:0010,123
CRYT3026346,2405:0203:c3f4:48B2:0000:0000:0000:0010,123
CRYT3031539,2405:0203:c3f4:B2A9:0000:0000:0000:0010,123
CRYT3073435,2405:0203:c3f9:85B6:0000:0000:0000:0010,123
CRYT3067459,2405:0203:c3f4:D361:0000:0000:0000:0010,123
CRYT3065860,2405:0203:c3f4:793B:0000:0000:0000:0010,123
CRYT3043911,2405:0203:c3f4:6BB0:0000:0000:0000:0010,123
CRYT3068887,2405:0203:c3f4:D267:0000:0000:0000:0010,123
CRYT3068989,2405:0203:c3f4:C9D6:0000:0000:0000:0010,123
CRYT3065471,2405:0203:c3f4:7B8A:0000:0000:0000:0010,123
CRYT3028969,2405:0203:c3f4:5F04:0000:0000:0000:0010,123
CRYT3157811,2405:0203:c3f9:AEC6:0000:0000:0000:0010,123
CRYT3031877,2405:0203:c3f4:A6B4:0000:0000:0000:0010,123
CRYT3074845,2405:0203:c3f9:8922:0000:0000:0000:0010,123
CRYT3035483,2405:0203:c3f4:8661:0000:0000:0000:0010,123
CRYT3036377,2405:0203:c3f4:81B0:0000:0000:0000:0010,123
CRYT3035084,2405:0203:c3f4:79C6:0000:0000:0000:0010,123
CRYT3026404,2405:0203:c3f4:47BB:0000:0000:0000:0010,123
CRYT3039112,2405:0203:c3f4:6568:0000:0000:0000:0010,123
CRYT3155900,2405:0203:c3f4:E727:0000:0000:0000:0010,123
CRYT3032084,2405:0203:c3f4:B40D:0000:0000:0000:0010,123
CRYT3157878,2405:0203:c3f4:F5C1:0000:0000:0000:0010,123
CRYT3017499,2405:0203:c3f4:5126:0000:0000:0000:0010,123
CRYT3031547,2405:0203:c3f4:B28D:0000:0000:0000:0010,123
CRYT3072875,2405:0203:c3f4:8B3A:0000:0000:0000:0010,123
CRYT3150733,2405:0203:c3f9:5BEB:0000:0000:0000:0010,123
CRYT3161758,2405:0203:c3f4:F32F:0000:0000:0000:0010,123
CRYT3162015,2405:0203:c3f4:E80E:0000:0000:0000:0010,123
CRYT3157725,2405:0203:c3f4:E4F8:0000:0000:0000:0010,123
CRYT3161470,2405:0203:c3f9:A35D:0000:0000:0000:0010,123
CRYT3036501,2405:0203:c3f4:68B7:0000:0000:0000:0010,123
CRYT3163722,2405:0203:c3f9:B020:0000:0000:0000:0010,123
CRYT3042833,2405:0203:c3f4:9EB3:0000:0000:0000:0010,123
CRYT3151860,2405:0203:c3f9:C255:0000:0000:0000:0010,123
CRYT3150267,2405:0203:c3f9:66D8:0000:0000:0000:0010,123
CRYT3163300,2405:0203:c3f9:B0B5:0000:0000:0000:0010,123
CRYT3162461,2405:0203:c3f4:EEBE:0000:0000:0000:0010,123
CRYT3308315,2405:0203:c3e0:0C7D:0000:0000:0000:0010,123
CRYT3162979,2405:0203:c3f4:E4C4:0000:0000:0000:0010,123
CRYT3065634,2405:0203:c3f4:7440:0000:0000:0000:0010,123
CRYT3034203,2405:0203:c3f4:AAD4:0000:0000:0000:0010,123
CRYT3034747,2405:0203:c3f4:9BB2:0000:0000:0000:0010,123
